river.basin,water.body,location,county,site.number,site.name,latitude,longitude,year,pH,Alk,Turb,TSS,Cond,PO4,NH3N,NO3N,Sed,Nut,Overall,VWIN.rating,rating.numeric
French Broad,Mill Pond Creek,South Rugby Rd,Henderson,H27,Mill Pond Creek at South Rugby Rd,35.36315,-82.5306,2003,A,A,C,B,D,C,A,B,62.5,75,62.5,Below Average,2
French Broad,Mill Pond Creek,South Rugby Rd,Henderson,H27,Mill Pond Creek at South Rugby Rd,35.36315,-82.5306,2002,A,A,C,B,D,C,A,B,62.5,75,62.5,Below Average,2
French Broad,Mill Pond Creek,South Rugby Rd,Henderson,H27,Mill Pond Creek at South Rugby Rd,35.36315,-82.5306,2001,A,A,C,A,D,C,A,B,75,75,66.7,Below Average,2
French Broad,Mill Pond Creek,South Rugby Rd,Henderson,H27,Mill Pond Creek at South Rugby Rd,35.36315,-82.5306,2000,A,A,C,B,D,C,B,B,62.5,66.7,58.4,Poor,1
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2022,A,C,C,A,C,B,A,B,75,83.3,75,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2021,A,B,C,C,C,A,A,B,50,91.7,70.9,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2020,A,C,C,B,C,A,A,B,62.5,91.7,75,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2019,A,C,A,B,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2018,A,C,A,B,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2017,A,C,A,A,C,B,A,B,100,83.3,83.3,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2016,A,B,A,A,C,B,A,B,100,83.3,83.3,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2015,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2014,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2013,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2012,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2011,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2010,A,B,C,A,C,A,A,B,75,91.7,79.2,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2009,A,B,C,A,C,A,A,B,75,91.7,79.2,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2008,A,B,B,A,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2007,A,B,B,A,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2006,A,B,B,A,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2005,A,B,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2004,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2003,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2002,A,B,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2001,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Shaw Creek,Hunters Glen Ln,Henderson,H28,Shaw Creek at Hunters Glen Ln,35.3408,-82.54677,2000,D,B,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2022,A,D,C,B,C,A,A,C,62.5,83.3,70.8,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2021,A,D,C,B,C,A,A,C,62.5,83.3,70.8,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2020,A,D,C,A,C,B,A,C,75,75,70.8,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2019,A,D,C,A,C,B,A,C,75,75,70.8,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2018,A,D,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2017,A,D,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2016,A,D,B,A,C,A,A,C,87.5,83.3,79.1,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2015,A,C,A,A,C,B,A,C,100,75,79.2,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2014,A,C,B,B,C,B,A,C,75,75,70.8,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2013,A,C,C,B,C,B,C,C,62.5,58.3,58.3,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2012,A,D,C,B,C,B,C,C,62.5,58.3,58.3,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2011,A,D,C,B,C,B,C,C,62.5,58.3,58.3,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2010,A,D,A,B,C,A,A,C,87.5,83.3,79.1,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2009,A,D,A,A,C,A,A,C,100,83.3,83.3,Good,4
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2008,B,D,B,A,C,A,A,C,87.5,83.3,79.1,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2007,B,D,A,A,C,A,A,C,100,83.3,83.3,Good,4
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2006,B,C,B,A,C,B,B,C,87.5,66.7,70.9,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2005,B,C,B,A,C,B,B,C,87.5,66.7,70.9,Average,3
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2004,D,C,C,B,C,C,B,C,62.5,58.3,58.3,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2003,D,C,D,C,C,C,B,C,37.5,58.3,50,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2002,D,C,D,D,C,C,B,C,25,58.3,45.8,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2001,D,D,D,B,D,C,B,C,50,58.3,50,Poor,1
French Broad,Brandy Branch,Mills River Village on Hwy 191,Henderson,H29,Brandy Branch at Mills River Village on Hwy 191,35.38583,-82.5575,2000,D,D,C,B,C,C,B,C,62.5,58.3,58.3,Poor,1
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2021,A,D,C,C,B,A,A,A,50,100,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2020,A,D,C,C,B,A,A,A,50,100,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2019,A,D,C,C,B,A,A,B,50,91.7,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2018,A,D,D,B,B,A,A,A,50,100,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2017,A,D,D,B,B,A,A,A,50,100,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2016,A,D,D,B,B,B,A,A,50,91.7,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2015,A,D,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2014,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2013,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2012,B,D,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2011,B,D,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2010,B,D,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2009,B,C,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2008,A,C,B,B,B,A,A,B,75,91.7,83.4,Good,4
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2007,D,C,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2006,D,C,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2005,D,D,C,B,B,A,A,B,62.5,91.7,79.2,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2004,A,C,C,C,B,A,A,B,50,91.7,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2003,A,C,C,C,B,B,A,B,50,83.3,70.8,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2002,B,C,C,B,B,B,A,B,62.5,83.3,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2001,B,C,B,A,B,B,A,B,87.5,83.3,83.3,Good,4
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,2000,B,C,B,B,B,B,A,B,75,83.3,79.1,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1999,A,C,B,B,B,B,B,B,75,75,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1998,A,C,B,C,B,B,B,B,62.5,75,70.8,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1997,D,C,B,B,B,B,B,B,75,75,75,Average,3
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1996,D,C,C,B,B,B,C,B,62.5,66.7,66.7,Below Average,2
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1995,D,C,C,B,B,B,C,B,62.5,66.7,66.7,Below Average,2
French Broad,Mud Creek,Erkwood Rd,Henderson,H3,Mud Creek at Erkwood Rd,35.29767,-82.4625,1994,D,C,D,B,B,B,C,B,50,66.7,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2022,A,B,B,C,C,B,B,B,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2021,A,B,C,C,C,B,B,B,50,75,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2020,A,B,C,C,C,B,A,B,50,83.3,66.6,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2019,A,B,C,C,C,B,A,B,50,83.3,66.6,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2018,A,B,C,C,C,B,A,B,50,83.3,66.6,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2017,A,B,C,C,C,B,A,C,50,75,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2016,A,B,C,B,C,B,B,C,62.5,66.7,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2015,A,B,C,B,C,B,B,C,62.5,66.7,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2014,A,A,C,B,C,C,B,C,62.5,58.3,58.3,Poor,1
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2013,A,A,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2012,A,B,C,B,C,C,A,C,62.5,66.7,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2011,A,B,C,B,C,B,A,C,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2010,A,B,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2009,A,B,C,A,C,B,A,C,75,75,70.8,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2008,A,A,C,A,C,A,A,C,75,83.3,75,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2007,A,B,C,A,C,A,A,C,75,83.3,75,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2006,A,B,B,B,C,A,A,C,75,83.3,75,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2005,A,B,C,B,C,B,A,C,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2004,A,B,C,A,C,B,A,C,75,75,70.8,Average,3
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2003,D,B,C,A,C,B,B,C,75,66.7,66.7,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2002,D,B,C,A,C,C,B,C,75,58.3,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2001,D,B,C,A,C,C,B,C,75,58.3,62.5,Below Average,2
French Broad,Devils Fork,Dana Rd,Henderson,H30,Devils Fork at Dana Rd,35.32898,-82.44652,2000,A,B,C,A,C,B,B,C,75,66.7,66.7,Below Average,2
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2022,A,B,A,B,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2021,A,B,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2020,A,B,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2019,A,B,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2018,A,B,A,A,C,B,A,B,100,83.3,83.3,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2017,A,B,A,A,C,B,A,B,100,83.3,83.3,Good,4
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2016,A,B,A,A,C,C,A,B,100,75,79.2,Average,3
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2015,A,B,A,A,C,C,A,B,100,75,79.2,Average,3
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2014,A,A,B,A,C,C,A,B,87.5,75,75,Average,3
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2013,A,A,B,A,C,C,A,B,87.5,75,75,Average,3
French Broad,Wash Creek,West Allen St,Henderson,H31,Wash Creek at West Allen St,35.31274167,-82.46451389,2012,A,A,A,A,C,C,A,B,100,75,79.2,Average,3
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2022,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2021,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2020,A,C,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2019,A,C,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2018,A,C,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2017,A,C,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2016,A,C,A,A,C,A,A,B,100,91.7,87.5,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2015,A,B,B,A,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2014,A,B,B,A,C,A,A,B,87.5,91.7,83.4,Good,4
French Broad,King Creek,Airport Rd,Henderson,H32,King Creek at Airport Rd,35.30483333,-82.42915,2013,A,B,C,A,C,B,A,B,75,83.3,75,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2021,A,B,B,B,C,B,A,C,75,75,70.8,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2020,A,B,C,B,C,B,A,C,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2019,A,B,C,B,C,B,A,C,62.5,75,66.7,Below Average,2
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2018,A,B,C,C,C,B,A,C,50,75,62.5,Below Average,2
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2017,A,B,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2016,A,B,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2015,A,B,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2014,A,A,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Devils Fork,Howard Gap Rd,Henderson,H33,Devils Fork at Howard Gap Rd,35.32200278,-82.40685,2013,A,A,B,A,C,B,A,C,87.5,75,75,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2022,D,B,A,A,C,B,A,A,100,91.7,87.5,Good,4
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2021,A,B,A,B,C,B,A,A,87.5,91.7,83.4,Good,4
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2020,A,B,B,B,C,B,A,A,75,91.7,79.2,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2019,A,B,B,B,C,B,A,A,75,91.7,79.2,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2018,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2017,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2016,A,B,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2015,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2014,A,A,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
French Broad,Byers Creek,Howard Gap Rd,Henderson,H34,Byers Creek at Howard Gap Rd,35.38926667,-82.48372778,2013,A,A,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2022,D,C,C,B,C,B,A,A,62.5,91.7,75,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2021,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2020,A,C,C,B,B,B,A,B,62.5,83.3,75,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2019,A,C,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2018,A,C,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2017,A,C,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2016,A,C,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
French Broad,Featherstone Creek,Howard Gap Rd,Henderson,H35,Featherstone Creek at Howard Gap Rd,35.37444,-82.47003,2015,A,C,C,A,B,B,A,B,75,83.3,79.1,Average,3
